Frame,nose_dist,body_dist,freezing,location,Right,Left
1653,0.0007004444533408,0.0003376562240295,0,other,0.0,0.0
1654,0.0011189493126685,0.0001365660494418,0,other,0.0,0.0
1655,0.001748561676749,0.0002113895714268,0,other,0.0,0.0
1656,0.0042966954674401,0.000488279970531,0,other,0.0,0.0
1657,0.0043940649309942,0.0009423836464531,0,other,0.0,0.0
1658,0.0052119088522923,0.0010438456813917,0,other,0.0,0.0
1659,0.0053216088563563,0.000231231828107,0,other,0.0,0.0
1660,0.0040689286719219,6.44488322327419e-05,0,other,0.0,0.0
1661,0.0033571566163682,0.0003836642875829,0,other,0.0,0.0
1662,0.0039181274222622,0.0007118486067372,0,other,0.0,0.0
1663,0.0010084729234567,0.0007655126690923,0,other,0.0,0.0
1664,0.0002078227152552,0.0003931836222381,0,other,0.0,0.0
1665,0.0001983744589953,0.0001337627680282,0,other,0.0,0.0
1666,0.0002623539014757,0.0002958421358974,0,other,0.0,0.0
1667,0.0009180483764741,9.490680297548838e-05,0,other,0.0,0.0
1668,0.001126945451631,0.0001879142359443,0,other,0.0,0.0
1669,0.0008113815631922,0.0002879881885424,0,other,0.0,0.0
1670,0.0002508422443965,0.0001997448686511,0,other,0.0,0.0
1671,0.0002548434098133,0.0001921213613292,0,other,0.0,0.0
1672,0.0002878973850463,0.0005970405627127,0,other,0.0,0.0
1673,0.0014771997559062,0.0008643978796459,0,other,0.0,0.0
1674,0.0035795185570936,0.0017847755969406,0,other,0.0,0.0
1675,0.0024210466866509,0.0009750421924845,0,other,0.0,0.0
1676,0.0017611428862111,0.0008955847849179,0,other,0.0,0.0
1677,0.0014674709478028,0.0010168173725531,0,other,0.0,0.0
1678,0.0017159263121378,0.0009448182137388,0,other,0.0,0.0
1679,0.0011372757056028,0.0006115903287031,0,other,0.0,0.0
1680,0.0013283161418827,0.0011261939448462,0,other,0.0,0.0
1681,0.0029290726713318,0.0010678441618005,0,other,0.0,0.0
1682,0.0042581821209529,0.0023165380965752,0,other,0.0,0.0
1683,0.0027383778898161,0.0015216686253922,0,other,0.0,0.0
1684,0.0035147782794148,0.0009077917038771,0,other,0.0,0.0
1685,0.0044701717910345,0.0011918260642531,0,other,0.0,0.0
1686,0.0072407511206626,0.0015564116551081,0,other,0.0,0.0
1687,0.0076044003677732,0.0020327683245533,0,other,0.0,0.0
1688,0.0087329927553012,0.0019220290037871,0,other,0.0,0.0
1689,0.0062988031025622,0.0013500111400223,0,other,0.0,0.0
1690,0.0074353233386833,0.0022697703164784,0,other,0.0,0.0
1691,0.0038462228316701,0.0028042986825204,0,other,0.0,0.0
1692,0.0024162436346506,0.0019603927091176,0,other,0.0,0.0
1693,0.0033916237304361,0.0018822195831339,0,other,0.0,0.0
1694,0.0029741610092722,0.0017269445605649,0,other,0.0,0.0
1695,0.001528130736719,0.0016477516361201,0,other,0.0,0.0
1696,0.0017114509939592,0.0017305830222656,0,other,0.0,0.0
1697,0.0012426929128485,0.0012869572882846,0,other,0.0,0.0
1698,0.0005728442606976,0.0008954957053643,0,other,0.0,0.0
1699,0.0001956907351429,0.0009740181944516,0,other,0.0,0.0
1700,4.349599665920597e-05,0.000563710399381,0,other,0.0,0.0
1701,0.0001771796526005,0.000563125358019,0,other,0.0,0.0
1702,0.0002916917462757,0.0001826924893761,0,other,0.0,0.0
1703,0.0003145489697238,0.0001060328942553,0,other,0.0,0.0
1704,0.0002143484525296,0.0001584784982963,0,other,0.0,0.0
1705,0.0001659179653388,9.277375623265338e-05,0,other,0.0,0.0
1706,0.0001416050141313,0.0001976517295375,0,other,0.0,0.0
1707,0.0003170121743729,6.074894882601584e-05,0,other,0.0,0.0
1708,7.697946162018213e-05,5.477015823363694e-05,0,other,0.0,0.0
1709,9.845917892156056e-05,0.0001753960128114,0,other,0.0,0.0
1710,0.0003948598626993,0.0001128610661054,0,other,0.0,0.0
1711,9.845917892154478e-05,0.0002085045556582,0,other,0.0,0.0
1712,8.896801828487368e-06,0.0001372279020136,0,other,0.0,0.0
1713,4.330697677648362e-05,0.0001199152295055,1,other,0.0,0.0
1714,5.321401189853894e-05,4.775423106210092e-05,1,other,0.0,0.0
1715,4.462694722222225e-05,1.4720860393088286e-05,1,other,0.0,0.0
1716,3.144483468128261e-06,2.5810002647549105e-06,1,other,0.0,0.0
1717,2.995221532007264e-05,1.4665555218868786e-05,1,other,0.0,0.0
1718,7.468651047872754e-06,8.060151028462845e-05,1,other,0.0,0.0
1719,5.786273965426858e-06,0.0001091464263141,1,other,0.0,0.0
1720,2.8542065096034746e-05,8.412400112041002e-05,1,other,0.0,0.0
1721,2.7229874840845592e-05,5.900461184116974e-05,1,other,0.0,0.0
1722,1.3861207400471727e-05,7.671073651769956e-05,1,other,0.0,0.0
1723,3.337521802269094e-05,3.000341280279229e-05,1,other,0.0,0.0
1724,8.03128207211401e-06,1.9431000047831904e-05,1,other,0.0,0.0
1725,3.7737921773333537e-06,2.8315415048068846e-05,1,other,0.0,0.0
1726,1.5134384395034532e-05,0.0001064742365681,1,other,0.0,0.0
1727,4.76935448694016e-06,4.489697843104756e-05,1,other,0.0,0.0
1728,3.4259209640741485e-05,5.4393958916231244e-06,1,other,0.0,0.0
1729,1.195263707888662e-05,1.2666012169459327e-05,1,other,0.0,0.0
1730,2.5414206633715964e-05,3.4800359048707106e-05,1,other,0.0,0.0
1731,1.4925645669248192e-05,3.428835276928955e-05,1,other,0.0,0.0
1732,3.677685900677417e-06,9.742292367611977e-05,1,other,0.0,0.0
1733,1.930326601496929e-06,8.51470589866423e-05,0,other,0.0,0.0
1734,4.752125273742249e-06,1.9446211657390023e-05,0,other,0.0,0.0
1735,1.4354486931570808e-05,6.649003246589503e-06,0,other,0.0,0.0
1736,1.0218811580249236e-05,4.127556736275744e-05,0,other,0.0,0.0
1737,3.660713429619578e-05,7.242185508043298e-05,0,other,0.0,0.0
1738,4.2073500236919015e-05,4.378318594872918e-05,0,other,0.0,0.0
1739,9.737500415548145e-06,2.0093927486250456e-05,0,other,0.0,0.0
1740,9.018644359848338e-07,4.766266850283048e-05,0,other,0.0,0.0
1741,2.8898474017699072e-05,1.390286903233568e-05,0,other,0.0,0.0
1742,0.0001330997392874,3.145748537031399e-05,0,other,0.0,0.0
1743,0.0004462077527503,0.0001091600280915,0,other,0.0,0.0
1744,0.0018477510606584,0.0004209121778529,0,other,0.0,0.0
1745,0.0026428808569016,0.000699111595248,0,other,0.0,0.0
1746,0.0014497823774574,0.0002929192641874,0,other,0.0,0.0
1747,0.0011271443296588,4.521326963390364e-05,0,other,0.0,0.0
1748,0.0018429873124494,6.268126759711758e-05,0,other,0.0,0.0
1749,0.0027197757100541,0.0001518167048156,0,other,0.0,0.0
1750,0.0025495514794568,0.0001285813150786,0,other,0.0,0.0
1751,0.0019357340259034,0.000297042317208,0,other,0.0,0.0
1752,0.0017439935424226,0.0005861920265853,0,other,0.0,0.0
1753,0.0023472654203877,0.0014272868667258,0,other,0.0,0.0
1754,0.0022236693954143,0.0006212315463385,0,other,0.0,0.0
1755,0.001043440056465,0.0005467165335365,0,other,0.0,0.0
1756,0.0011520459469269,0.0008093570767127,0,other,0.0,0.0
1757,0.0023869050324089,0.0018608854416806,0,other,0.0,0.0
1758,0.0014663089216047,0.0011828709451349,0,other,0.0,0.0
1759,0.0005234792187434,0.0005467231847943,0,other,0.0,0.0
1760,0.0017032714076769,0.0007396359376503,0,other,0.0,0.0
1761,0.0046387838318487,0.002613414425997,0,other,0.0,0.0
1762,0.0038397123385177,0.0016981048344704,0,other,0.0,0.0
1763,0.0022126392406705,0.0003092406787301,0,other,0.0,0.0
1764,0.0025126853375818,0.0002867343975097,0,other,0.0,0.0
1765,0.002681004453066,0.0003891824595848,0,other,0.0,0.0
1766,0.0038004255870101,0.0005560559922865,0,other,0.0,0.0
1767,0.0080108845743711,0.0005515506142352,0,other,0.0,0.0
1768,0.0050212714075398,0.0006380462311586,0,other,0.0,0.0
1769,0.0039893010802212,0.0008206776400135,0,other,0.0,0.0
1770,0.0036466997914734,0.0004444436475177,0,other,0.0,0.0
1771,0.0055994653847149,0.0007452688074233,0,other,0.0,0.0
1772,0.0035205772505779,0.0005427570984838,0,other,0.0,0.0
1773,0.0028714358980495,0.0004857875608441,0,other,0.0,0.0
1774,0.0035719713224642,0.0004804221065462,0,other,0.0,0.0
1775,0.0046551784190826,0.0004887198658954,0,other,0.0,0.0
1776,0.0028887084786661,0.0006996601989898,0,other,0.0,0.0
1777,0.0013000324402795,0.0002210395771222,0,other,0.0,0.0
1778,0.0016283582527092,0.0003687294173567,0,other,0.0,0.0
1779,0.0007236814390815,0.0002457712262018,0,other,0.0,0.0
1780,0.001053856393804,0.0004942955198575,0,other,0.0,0.0
1781,0.0010543662798639,0.0007175326363342,0,other,0.0,0.0
1782,0.0012093219636173,0.0006375297400869,0,other,0.0,0.0
1783,0.001429700971153,0.0012898633042378,0,other,0.0,0.0
1784,0.00096439416332,0.000344361992817,0,other,0.0,0.0
1785,0.00062251847914,6.0153486279633726e-05,0,other,0.0,0.0
1786,0.0014255970152763,0.00031303865968,0,other,0.0,0.0
1787,0.0015908367670804,0.0010996435223243,0,other,0.0,0.0
1788,0.0028085094597924,0.0013625548849053,0,other,0.0,0.0
1789,0.0069544900343736,0.0022158523212544,0,other,0.0,0.0
1790,0.0067798536561807,0.0026331697114606,0,other,0.0,0.0
1791,0.0072897980582197,0.0046417630922,0,other,0.0,0.0
1792,0.0029899465285465,0.0025363763046953,0,other,0.0,0.0
1793,0.0036686906515397,0.0020215436467551,0,other,0.0,0.0
1794,0.0068818466980922,0.0026668145151423,0,other,0.0,0.0
1795,0.0087181756311478,0.0013131980042755,0,other,0.0,0.0
1796,0.0052025252620033,0.0002789047547411,0,other,0.0,0.0
1797,0.003825932649855,3.6315691308748535e-05,0,other,0.0,0.0
1798,0.0037272525628758,0.0003200410631482,0,other,0.0,0.0
1799,0.004707670848252,0.0012088323364563,0,other,0.0,0.0
1800,0.0053284848253049,0.0013984406384799,0,other,0.0,0.0
1801,0.0035515861830515,0.0009089098970667,0,other,0.0,0.0
1802,0.0017212727214928,0.0002270083847264,0,other,0.0,0.0
1803,0.0020432190370981,0.000103410778191,0,other,0.0,0.0
1804,0.0007282058313048,0.0004253176321528,0,other,0.0,0.0
1805,0.0001298184100288,0.0002289766476782,0,other,0.0,0.0
1806,0.0001172748291797,0.0002594094702067,0,other,0.0,0.0
1807,0.0002661952389303,0.0003728093527807,0,other,0.0,0.0
1808,0.0005568989869891,0.0002076710226073,0,other,0.0,0.0
1809,0.0001667983273969,0.0001196607392349,0,other,0.0,0.0
1810,0.0001649319857157,0.0004084484443516,0,other,0.0,0.0
1811,9.342647517258594e-05,0.0004698500712569,0,other,0.0,0.0
1812,0.0003015163112187,0.0005245674521362,0,other,0.0,0.0
1813,0.0002387817099041,0.000203773798347,0,other,0.0,0.0
1814,0.0006758070292926,0.00041831850768,0,other,0.0,0.0
1815,0.0008934767612519,0.000640410166993,0,other,0.0,0.0
1816,0.0027919587593196,0.0012892012744616,0,other,0.0,0.0
1817,0.00241000970089,0.0012625534417557,0,other,0.0,0.0
1818,0.001528073677966,0.0007704480234414,0,other,0.0,0.0
1819,0.0012912535603361,0.0007723574460671,0,other,0.0,0.0
1820,0.0007375867615339,0.0006690831997669,0,other,0.0,0.0
1821,0.0006825181497516,0.0002686957321476,0,other,0.0,0.0
1822,0.0026486620842743,0.0004302463917163,0,other,0.0,0.0
1823,0.0018455959851787,0.0009266258617295,0,other,0.0,0.0
1824,0.0021672945142127,0.0012003612776754,0,other,0.0,0.0
1825,0.0009733454190879,0.0003445813246057,0,other,0.0,0.0
1826,0.0005523501879929,2.2436179211286747e-05,0,other,0.0,0.0
1827,0.0002424341652064,6.89020753221773e-05,0,other,0.0,0.0
1828,0.0004198905481486,0.0002925851453721,0,other,0.0,0.0
1829,0.0007578310163857,0.0005958159145921,0,other,0.0,0.0
1830,0.0003234982764356,0.0001405491270936,0,other,0.0,0.0
1831,0.0002407039310854,6.743972690693882e-05,0,other,0.0,0.0
1832,0.0004790882377503,0.0003017296229106,0,other,0.0,0.0
1833,0.0002927805005264,0.0002005677697035,0,other,0.0,0.0
1834,0.0003940821364354,8.787030096466465e-05,0,other,0.0,0.0
1835,0.0009364329977145,0.0001226191781607,0,other,0.0,0.0
1836,0.0015781444694023,0.0002679565024577,0,other,0.0,0.0
1837,0.0016490730264639,0.0009138660645703,0,other,0.0,0.0
1838,0.0011844910065685,0.0010081414191575,0,other,0.0,0.0
1839,0.0005832032336453,0.0013112547781083,0,other,0.0,0.0
1840,0.0006747754416366,0.0010344238011962,0,other,0.0,0.0
1841,0.0001655665061123,0.0002161648688658,0,other,0.0,0.0
1842,8.698716914636862e-06,8.403256941665536e-06,0,other,0.0,0.0
1843,3.5153842612347585e-05,1.4706429869490326e-05,0,other,0.0,0.0
1844,1.572078695474385e-05,4.870619553400956e-06,0,other,0.0,0.0
1845,2.610074947881292e-05,5.514924002876356e-06,0,other,0.0,0.0
1846,1.47818965961223e-05,1.799491315901643e-05,0,other,0.0,0.0
1847,1.258027344269552e-05,7.834094646018407e-05,0,other,0.0,0.0
1848,4.07177994758832e-05,0.0001797308696649,0,other,0.0,0.0
1849,3.261400692069676e-05,5.850646811145522e-05,0,other,0.0,0.0
1850,0.0001033205908792,6.835631640753809e-05,0,other,0.0,0.0
1851,0.0001285337655263,0.0002405220283107,0,other,0.0,0.0
1852,0.000114001241533,6.52804200885936e-05,0,other,0.0,0.0
1853,1.6637690669719794e-05,1.8962112662570275e-05,0,other,0.0,0.0
1854,4.512588268848014e-05,4.115214067579063e-06,0,other,0.0,0.0
1855,7.174724221586679e-05,4.19491072522149e-06,0,other,0.0,0.0
1856,4.495444868359487e-05,1.90084281100543e-05,0,other,0.0,0.0
1857,3.127506320742768e-05,2.330088549663331e-05,0,other,0.0,0.0
1858,6.295256421331205e-05,3.4565663150816384e-05,0,other,0.0,0.0
1859,0.0001327420205968,4.126964083017271e-05,0,other,0.0,0.0
1860,3.376834153774853e-05,4.75215701405487e-06,0,other,0.0,0.0
1861,8.677902806937254e-06,3.647649191706698e-05,0,other,0.0,0.0
1862,8.792488752025207e-06,3.3413923798786274e-05,0,other,0.0,0.0
1863,0.0001124731115906,0.0001484252244706,0,other,0.0,0.0
1864,0.0007821933819573,0.0007851474864859,0,other,0.0,0.0
1865,0.002496639811008,0.0015551748554498,0,other,0.0,0.0
1866,0.0043122552766962,0.0020069007307981,0,other,0.0,0.0
1867,0.0039847395734135,0.0021327148204334,0,other,0.0,0.0
1868,0.0030533075294367,0.0015319018516758,0,other,0.0,0.0
1869,0.0011400813218202,0.0004056829207507,0,other,0.0,0.0
1870,0.0009657844510133,0.0003970765682318,0,other,0.0,0.0
1871,0.0040653199534705,0.0006370691034349,0,other,0.0,0.0
1872,0.0070306845426205,0.0002757588292682,0,other,0.0,0.0
1873,0.0024251086760601,7.606612533342391e-05,0,other,0.0,0.0
1874,0.0004218384032881,0.0003033589920191,0,other,0.0,0.0
1875,0.0005451935363428,0.0007602955394177,0,other,0.0,0.0
1876,0.001842810020794,0.0009622605690025,0,other,0.0,0.0
1877,0.0014148138800459,0.0011618639843592,0,other,0.0,0.0
1878,0.0031025848637488,0.0022253185687519,0,other,0.0,0.0
1879,0.0045695226037847,0.0035017269012013,0,other,0.0,0.0
1880,0.0051389400857389,0.0045715444856401,0,other,0.0,0.0
1881,0.0063623458781952,0.0050474708132079,0,other,0.0,0.0
1882,0.0102266364151075,0.0095733558708924,0,other,0.0,0.0
1883,0.0069012355264268,0.0064630023117352,0,other,0.0,0.0
1884,0.0056463813292829,0.0047371134012667,0,other,0.0,0.0
1885,0.0054724910958952,0.0057511560234267,0,other,0.0,0.0
1886,0.0060183251233504,0.0055735958540047,0,other,0.0,0.0
1887,0.0056165446294484,0.0056605102258375,0,other,0.0,0.0
1888,0.0054088751539215,0.0042037481799628,0,other,0.0,0.0
1889,0.006534132649731,0.006021959762479,0,other,0.0,0.0
1890,0.0105781719869734,0.0102336846045727,0,other,0.0,0.0
1891,0.0101949870543105,0.0093117216479696,0,other,0.0,0.0
1892,0.01192603600813,0.0120292987671526,0,other,0.0,0.0
1893,0.0084460732958524,0.0087219726203808,0,other,0.0,0.0
1894,0.005848734769963,0.0068506535390346,0,other,0.0,0.0
1895,0.0057571450580029,0.0050983067550826,0,other,0.0,0.0
1896,0.0051817638369909,0.0044280296067405,0,other,0.0,0.0
1897,0.0031737554076954,0.0038037157233166,0,other,0.0,0.0
1898,0.0026249943976701,0.0048259366644379,0,other,0.0,0.0
1899,0.0007500725646965,0.0023827605766687,0,other,0.0,0.0
1900,0.0003320508742075,0.0003501915937093,0,other,0.0,0.0
1901,0.0017131497949852,0.0003711608320056,0,other,0.0,0.0
1902,0.0028696432648003,0.001707747654266,0,other,0.0,0.0
1903,0.004792531213682,0.001400580198431,0,other,0.0,0.0
1904,0.0059968272678379,0.001085009181786,0,other,0.0,0.0
1905,0.0038012702131525,0.001297099270503,0,other,0.0,0.0
1906,0.0009970840712418,0.0002900939814322,0,other,0.0,0.0
1907,0.0004682672971943,6.707720167455022e-05,0,other,0.0,0.0
1908,0.0010459583956176,0.0003035907156795,0,other,0.0,0.0
1909,0.0012903865875303,0.0003066511763116,0,other,0.0,0.0
1910,0.0019056090579298,0.0005778829113325,0,other,0.0,0.0
1911,0.0016619604089139,0.0008102402654508,0,other,0.0,0.0
1912,0.0005960724710507,0.0007038386346794,0,other,0.0,0.0
1913,0.0004419518063647,0.0002175217825864,0,other,0.0,0.0
1914,0.0015538535010595,0.0002444380146136,0,other,0.0,0.0
1915,0.001169192787502,0.000354982598164,0,other,0.0,0.0
1916,0.002100835951945,0.0012865623354441,0,other,0.0,0.0
1917,0.003044034177051,0.0022137593209859,0,other,0.0,0.0
1918,0.0035006218119022,0.0032627565857271,0,other,0.0,0.0
1919,0.0026601936094148,0.0015650587459722,0,other,0.0,0.0
1920,0.0023254554766417,0.0015313678683677,0,other,0.0,0.0
1921,0.0015395975865176,0.0019720247169599,0,other,0.0,0.0
1922,0.000796231664833,0.0024655118716497,0,other,0.0,0.0
1923,0.0003844378569994,0.0010602512882043,0,other,0.0,0.0
1924,0.000417997042898,0.0007838844241163,0,other,0.0,0.0
1925,0.0007523746466832,0.0004391551391166,0,other,0.0,0.0
1926,0.0008492945794667,7.322597618544956e-05,0,other,0.0,0.0
1927,0.0009922033736339,0.0001768466873592,0,other,0.0,0.0
1928,0.0022272960150651,0.0006772984025579,0,other,0.0,0.0
1929,0.0009245974182685,0.0003916782814515,0,other,0.0,0.0
1930,0.0015866287641722,9.50551795334142e-05,0,other,0.0,0.0
1931,0.0010696396213968,0.0001262455203221,0,other,0.0,0.0
1932,0.0005673527806178,0.000135711577533,0,other,0.0,0.0
1933,0.0001546867688256,0.000257457262238,0,other,0.0,0.0
1934,4.676275038470812e-05,0.0001410944665328,0,other,0.0,0.0
1935,0.000130172816627,2.824848849344169e-05,0,other,0.0,0.0
1936,7.46870009687137e-05,2.7480246127197837e-05,0,other,0.0,0.0
1937,1.2276188658803947e-05,3.445839224216485e-05,0,other,0.0,0.0
1938,1.3673286738558091e-05,0.0001434536264457,0,other,0.0,0.0
1939,4.376208298346642e-05,8.601582957740044e-05,0,other,0.0,0.0
1940,6.166385800424668e-05,0.0001123413236358,0,other,0.0,0.0
1941,6.272565519618339e-05,7.113934545179134e-05,0,other,0.0,0.0
1942,0.0001494698817046,8.478843839150993e-05,0,other,0.0,0.0
1943,0.0001538117228888,0.0001903912224064,0,other,0.0,0.0
1944,0.0002885053231042,0.0001195775944989,0,other,0.0,0.0
1945,0.0003774707288478,0.0001703103516229,0,other,0.0,0.0
1946,0.0001723908971052,4.0237339993894544e-05,0,other,0.0,0.0
1947,7.29345975500845e-05,1.3211309453595067e-05,0,other,0.0,0.0
1948,0.0003373106040615,0.0001120824837365,0,other,0.0,0.0
1949,0.0004919226432618,0.0003084993236675,0,other,0.0,0.0
1950,0.0007022901525379,0.0001314350206667,0,other,0.0,0.0
1951,0.0021007965339945,7.558130868205914e-05,0,other,0.0,0.0
1952,0.004068764238898,0.0002037003189267,0,other,0.0,0.0
1953,0.0051563643462528,0.0003831173033574,0,other,0.0,0.0
1954,0.0031141511486643,0.0004619739970499,0,other,0.0,0.0
1955,0.0021458845974234,0.0001766508967609,0,other,0.0,0.0
1956,0.0035547196123927,0.0003300582534233,0,other,0.0,0.0
1957,0.0030724104997714,0.00053407209522,0,other,0.0,0.0
1958,0.0024071498844101,0.0010592981478267,0,other,0.0,0.0
1959,0.001970225605974,0.000517352362192,0,other,0.0,0.0
1960,0.0027663835628849,0.000489269435695,0,other,0.0,0.0
1961,0.0048233386370882,0.0005264503849802,0,other,0.0,0.0
1962,0.0049101909534901,0.0006444929358516,0,other,0.0,0.0
1963,0.003513541857184,0.0007105777997775,0,other,0.0,0.0
1964,0.0017543031087675,0.0005989699719209,0,other,0.0,0.0
1965,0.0017594940328343,0.0005987317305275,0,other,0.0,0.0
1966,0.0005892356010559,0.0001423393594858,0,other,0.0,0.0
1967,0.0006267341777573,9.876205434758744e-05,0,other,0.0,0.0
1968,0.0013028298207812,0.0002041781155856,0,other,0.0,0.0
1969,0.0020956970776166,4.785561951196805e-05,0,other,0.0,0.0
1970,0.0025752838587884,0.0002863189316193,0,other,0.0,0.0
1971,0.0023306865589204,0.0011878433680699,0,other,0.0,0.0
1972,0.0016244046720182,0.0004660949496899,0,other,0.0,0.0
1973,0.0009614187942409,0.0001996372772577,0,other,0.0,0.0
1974,0.0004082554747414,0.0002631548538433,0,other,0.0,0.0
1975,0.0005780639049108,0.0004892469978411,0,other,0.0,0.0
1976,0.0007152698499414,0.0003917638313903,0,other,0.0,0.0
1977,0.0007575239240991,0.0004169020307508,0,other,0.0,0.0
1978,0.0009646557141905,0.0004040764217242,0,other,0.0,0.0
1979,0.0015691966372459,0.0005954601927374,0,other,0.0,0.0
1980,0.0020578156103301,0.000700423220802,0,other,0.0,0.0
1981,0.0031005721729139,0.0009048396051281,0,other,0.0,0.0
1982,0.0025294542769096,0.0008258809456205,0,other,0.0,0.0
1983,0.0030091101638084,0.0004244215325763,0,other,0.0,0.0
1984,0.0026757804290371,0.0004349957780569,0,other,0.0,0.0
1985,0.0007495122984781,0.0005331230019894,0,other,0.0,0.0
1986,0.0009052856194579,0.0002203803520475,0,other,0.0,0.0
1987,0.0017057351057199,0.0004131655655561,0,other,0.0,0.0
1988,0.0028277794418736,0.0008801370291704,0,other,0.0,0.0
1989,0.0044777314488395,0.0027735896634555,0,other,0.0,0.0
1990,0.0031840942468221,0.0020636425837161,0,other,0.0,0.0
1991,0.0018620565961351,0.0021433016943434,0,other,0.0,0.0
1992,0.0011247763547174,0.0018048242652095,0,other,0.0,0.0
1993,0.0012425115113919,0.0009902560440172,0,other,0.0,0.0
1994,0.0003756999965437,0.0005786113752758,0,other,0.0,0.0
1995,0.0002552746134284,0.0003702587738248,0,other,0.0,0.0
1996,0.0003326983475331,0.0001935915128299,0,other,0.0,0.0
1997,0.0002217889801862,7.316808746249848e-05,0,other,0.0,0.0
1998,0.0003833804303736,0.0001857889566715,0,other,0.0,0.0
1999,0.0012528267257785,0.0006362165148358,0,other,0.0,0.0
2000,0.0008153070337761,0.0001572812946587,0,other,0.0,0.0
2001,0.0020856917099196,2.264865672263028e-05,0,other,0.0,0.0
2002,0.0039645259398732,9.082998235186325e-05,0,other,0.0,0.0
2003,0.0021199637204792,2.605614941337135e-05,0,other,0.0,0.0
2004,0.0017329214232247,6.79826018171314e-05,0,other,0.0,0.0
2005,0.0008689189399649,0.0001699757574914,0,other,0.0,0.0
2006,0.000614085649031,0.0001744013248371,0,other,0.0,0.0
2007,0.0003143619376238,0.000289052422272,0,other,0.0,0.0
2008,0.0015431028834266,0.0010880536805322,0,other,0.0,0.0
2009,0.0026081583680669,0.0017303535070545,0,other,0.0,0.0
2010,0.0033983109911344,0.0022869698845734,0,other,0.0,0.0
2011,0.0009191492059903,0.0011393992776118,0,other,0.0,0.0
2012,0.0005267829117166,0.0002677781060419,0,other,0.0,0.0
2013,0.0008086659605501,0.0003225292352481,0,other,0.0,0.0
2014,0.0003043180510189,0.0010663983384124,0,other,0.0,0.0
2015,3.2196836164217755e-05,0.0003292917946921,0,other,0.0,0.0
2016,4.503815208273518e-05,9.020376399249448e-05,0,other,0.0,0.0
2017,0.0006078554335088,0.0003975400042301,0,other,0.0,0.0
2018,0.0024951061871688,0.0011147093502273,0,other,0.0,0.0
2019,0.0051127602306783,0.0018125762180924,0,other,0.0,0.0
2020,0.0079631999178545,0.0025264640651978,0,other,0.0,0.0
2021,0.0033573029877125,0.0009089257488163,0,other,0.0,0.0
2022,0.0013579387688659,0.0001046016801827,0,other,0.0,0.0
2023,0.001271719167961,0.0001250020836962,0,other,0.0,0.0
2024,0.001107245293625,0.0004784730737119,0,other,0.0,0.0
2025,0.0003106949394139,0.0001587470434552,0,other,0.0,0.0
2026,7.382121851526802e-05,5.1948829643475865e-05,0,other,0.0,0.0
2027,0.0002492589860012,3.9930677502301486e-05,0,other,0.0,0.0
2028,9.971640326536604e-05,0.0001190875475119,0,other,0.0,0.0
2029,8.721385816557519e-05,0.0001963141906184,0,other,0.0,0.0
2030,0.0001541937089342,0.0001278724860423,0,other,0.0,0.0
2031,0.0001094353696759,7.172069480915128e-05,0,other,0.0,0.0
2032,6.403786929394948e-05,1.412042268737164e-05,0,other,0.0,0.0
2033,5.982788125157913e-05,1.73913985802439e-05,0,other,0.0,0.0
2034,4.255596298693843e-05,6.282895580035929e-05,0,other,0.0,0.0
2035,1.0461579018590909e-05,9.052062815813053e-05,0,other,0.0,0.0
2036,2.631647423201403e-05,2.183374717301453e-05,1,other,0.0,0.0
2037,6.526731852314803e-05,5.5687052061190015e-06,1,other,0.0,0.0
2038,0.000165490813206,1.0352562645186892e-05,1,other,0.0,0.0
2039,4.540886975895144e-05,2.419161552435221e-05,1,other,0.0,0.0
2040,2.751104143840166e-05,5.173250177415216e-05,1,other,0.0,0.0
2041,1.3734629788832048e-05,6.371079157146625e-05,1,other,0.0,0.0
2042,3.5882564145127905e-06,1.4009075103994004e-05,0,other,0.0,0.0
2043,9.832274223718211e-06,1.6751546213912251e-06,0,other,0.0,0.0
2044,3.811709300467256e-05,7.610378870758185e-06,0,other,0.0,0.0
2045,9.561975781619902e-06,2.2655009157013075e-05,0,other,0.0,0.0
2046,7.90850693780704e-06,4.7256278032917554e-05,0,other,0.0,0.0
2047,3.963735756162767e-05,5.334302480827922e-05,0,other,0.0,0.0
2048,5.161286595509296e-05,3.686738065891149e-05,0,other,0.0,0.0
2049,7.510778368139625e-05,6.0235260047747376e-05,0,other,0.0,0.0
2050,9.668327871260072e-05,2.951991330826452e-05,0,other,0.0,0.0
2051,9.094192901146884e-05,8.678461566098572e-05,0,other,0.0,0.0
2052,0.0004309475879886,2.163993560299434e-05,0,other,0.0,0.0
2053,0.0007749350968162,0.0002482920876294,0,other,0.0,0.0
2054,0.0008277083892657,0.001110652060279,0,other,0.0,0.0
2055,0.0028847070321647,0.0007588005274097,0,other,0.0,0.0
2056,0.0080191309978639,0.00030987155037,0,other,0.0,0.0
2057,0.0045719938430944,0.0002134838774356,0,other,0.0,0.0
2058,0.0030059643536701,0.0004974041243433,0,other,0.0,0.0
2059,0.0043310139510314,0.0012468457060114,0,other,0.0,0.0
2060,0.0040363013823539,0.0019394820846078,0,other,0.0,0.0
2061,0.0049228301601169,0.0037576709880966,0,other,0.0,0.0
2062,0.008164597214613,0.0051350765890075,0,other,0.0,0.0
2063,0.0054731172365503,0.003210466270724,0,other,0.0,0.0
2064,0.0034523523609132,0.0027130470184161,0,other,0.0,0.0
